dissim	el0	el1	el2	el3	el4	el5	el6	el7	el8	el9	el10	el11	el12	el13	el14	el15	max_el	diff	diffplus	diffminus	std	diff/std**0.2	diff/std**0.6	diff/std**1	diff/std**1.4	diff/std**2	maxmiddle	similarwindow_4.0	similarwindow_4.1	similarwindow_4.2	similarwindow_4.3	stat0	stat1	stat2	stat3	stat4	stat5	stat6	stat7	stat8	stat9	stat10	stat11	stat12	stat13	stat14	stat15	stat16	stat17	stat18	stat19	stat20	stat21	stat22	stat23	stat24	stat25	stat26	stat27	stat28	stat29	stat30	stat31	stat32	stat33	stat34	stat35	stat36	stat37	stat38	stat39	stat40	stat41	stat42	stat43	stat44	class
0.016194	0.055654	0.39343	0.16378	0.32409	0.11943	0.42663	0.60459	0.65296	0.40829	0.15844	0.18845	0.025087	0.024507	0.019971	0.017286	0.01304	0.65296	0.098651	0.033831	-0.06482	0.065551	0.10716	0.12645	0.14823	0.17046	0.18624	0.4375	0.068507	0.18082	0.24803	0.27824	0.022044	0.1152	0.053159	0.16032	0.041949	0.016529	0.059585	0.04887	0.017089	0.0096734	0.030682	0.0045742	0.0048219	0.001415	0.0037005	0.0094851	0.14575	0.17849	0.10926	0.14944	0.045295	0.10836	0.035911	0.064754	0.043535	-0.030716	0.095332	-0.076286	0.12228	-0.14124	-0.12952	0.039105	-0.14042	-0.13155	0.056889	-0.1346	0.10961	0.21854	0.10271	0.20514	-0.03965	0.0085384	-0.04311	0.014424	1.7592	480.5
0.019858	0.25714	0.18984	0.17814	0.10125	0.082241	0.25558	0.43132	0.56854	0.61333	0.5379	0.45534	0.025247	0.023527	0.026705	0.0282	0.021621	0.61333	0.40702	0.22554	-0.18147	0.071794	0.43417	0.49415	0.55913	0.62241	0.66134	0.28125	0.095829	0.56533	0.66177	0.65068	0.077331	0.048632	0.077432	0.024222	0.040385	0.12794	0.21821	0.29319	0.31065	0.27873	0.2402	0.0056421	0.007689	0.0055283	0.0089498	0.0021597	0.16215	0.34654	0.17043	0.25913	-0.09479	0.13972	-0.10595	-0.13946	0.14139	0.11776	0.10549	0.084402	0.10416	0.079334	0.061344	0.12756	0.14142	0.11561	-0.13879	-0.040751	0.14625	0.081081	0.033593	0.22473	-0.022398	-0.044478	-0.051795	0.019552	1.8467	393.5
0.020827	0.50904	0.48639	0.44035	0.32105	0.22717	0.2837	0.25592	0.24367	0.1823	0.15013	0.16742	0.0078157	0.010477	0.0097673	0.012477	0.0099933	0.50904	0.049805	0.047255	-0.00255	0.050603	0.05697	0.074502	0.096515	0.12134	0.13987	0.67708	0.13746	0.27361	0.45984	0.49069	0.2293	0.19857	0.15286	0.11571	0.10884	0.1195	0.072049	0.053658	0.02813	0.021028	0.011602	0.0012006	0.0042273	0.0025428	0.0014692	0.002317	0.072981	0.1112	0.23271	0.16765	0.087408	0.12813	0.079335	0.03461	0.12497	0.060362	0.067867	0.040902	-0.008621	0.087555	0.078114	-0.076563	0.14073	-0.13316	-0.13347	-0.048427	-0.001247	0.063198	0.14029	0.31233	-0.047625	-0.031296	-0.018569	0.088037	1.7354	280
0.010507	0.0396	0.12431	0.16605	0.1082	0.1697	0.11422	0.16175	0.28319	0.23979	0.17776	0.039113	0.0054211	0.010427	0.011915	0.012277	0.012236	0.28319	0.15278	0.058646	-0.094133	0.033171	0.19013	0.29395	0.4471	0.64071	0.72741	0.48438	0.081105	0.55512	0.619	0.67217	0.015495	0.046318	0.072459	0.050432	0.069695	0.075211	0.097527	0.13909	0.11823	0.087964	0.02034	0.0014238	0.00063924	0.0031828	0.0046627	0.0018133	0.28097	0.27592	0.2556	0.27375	-0.11912	-0.11008	0.13043	0.01655	-0.024604	-0.081774	-0.039961	0.14117	0.13624	0.13174	0.075648	0.0067658	0.071244	-0.1414	0.045473	0.080939	0.27094	0.20264	0.37733	0.27442	0.02847	0.011852	0.082247	0.032234	1.7757	138
0.0091504	0.14559	0.064742	0.030957	0.12638	0.061123	0.2893	0.28609	0.3209	0.2407	0.074947	0.11059	0.0090465	0.010402	0.013286	0.011673	0.0071553	0.3209	0.194	0.113	-0.081004	0.033053	0.2416	0.37405	0.56969	0.8172	0.92711	0.27083	0.23009	0.49714	0.53936	0.63084	0.01168	0.018167	0.007709	0.064784	0.030074	0.15042	0.14474	0.16265	0.12024	0.037428	0.040475	0.0021595	0.0026842	0.0036769	0.0057588	0.00075025	0.19194	0.23968	0.20074	0.21675	-0.05526	-0.13651	0.12203	0.090805	0.13888	0.075812	0.10541	0.10334	0.12031	0.12063	-0.049902	-0.11751	-0.07771	0.12334	0.13549	0.03947	0.56578	0.20053	0.47122	0.37112	0.25002	0.0019249	0.18544	0.094668	1.5628	184.5
0.0094808	0.12087	0.10926	0.13851	0.098665	0.054589	0.1367	0.14593	0.28428	0.2086	0.054354	0.024016	0.015387	0.011608	0.017509	0.007855	0.007715	0.28428	0.14737	0.064335	-0.083034	0.035506	0.18093	0.27228	0.40369	0.56731	0.65189	0.38542	0.088675	0.39743	0.51055	0.61736	0.017946	0.067816	0.056462	0.050948	0.024184	0.0672	0.07254	0.13977	0.10268	0.020361	0.0030934	0.0019653	0.0017842	0.0051657	0.0011581	0.002495	0.23679	0.26073	0.21601	0.24109	0.088008	-0.13502	-0.13049	0.08301	-0.073718	0.14006	0.097598	0.13982	0.13836	0.14009	0.12754	0.14141	0.10933	0.11501	-0.058216	-0.081018	0.30605	0.15861	0.35728	0.26223	0.051905	-0.0084534	0.097153	0.032673	1.7908	499.5
0.013059	0.10454	0.2107	0.18838	0.36113	0.24675	0.091671	0.10759	0.1401	0.28032	0.33655	0.25296	0.0093222	0.01923	0.010771	0.0068141	0.011484	0.36113	0.17538	0.09348	-0.081903	0.045241	0.20515	0.28048	0.37928	0.49468	0.57564	0.53125	0.2002	0.50415	0.58163	0.81356	0.027986	0.081173	0.12057	0.18605	0.12136	0.04742	0.037566	0.048056	0.069411	0.08082	0.064597	0.0017583	0.0048569	0.00085345	0.002041	0.0028769	0.23687	0.30929	0.2759	0.27808	-0.0037827	-0.064603	-0.070015	0.085449	0.13937	0.081156	-0.082934	0.13721	-0.08427	-0.11779	0.067728	0.071897	0.032311	0.11124	0.11058	0.13222	0.12904	0.041841	0.12299	0.10109	0.0092163	-0.04407	-0.029264	-0.02722	1.8877	363
0.010418	0.14031	0.20603	0.24611	0.072353	0.056902	0.20222	0.21754	0.23739	0.07945	0.056855	0.02431	0.0098117	0.012393	0.014709	0.0061182	0.010363	0.24611	0.13011	0.074852	-0.055262	0.030915	0.16422	0.26106	0.40769	0.5957	0.66529	0.44271	0.11688	0.5677	0.60099	0.67737	0.061167	0.10076	0.078312	0.046472	0.031786	0.10772	0.11663	0.11927	0.039352	0.028653	0.0049458	0.00020646	0.0028997	0.0042588	0.00099104	0.0030613	0.21188	0.23632	0.2737	0.2438	0.083525	0.085398	0.12045	-0.082309	0.0095735	0.052036	0.046025	0.11344	0.13061	0.10989	-0.10093	-0.020919	-0.10657	0.080383	-0.11515	-0.020725	0.31658	0.16434	0.29242	0.26452	0.053363	-0.0066311	0.028613	0.026666	1.6751	311
0.013983	0.066375	0.16294	0.20065	0.19481	0.246	0.25513	0.25885	0.2991	0.23042	0.095653	0.20534	0.0071223	0.015493	0.019702	0.00885	0.0090135	0.2991	0.26892	0.16967	-0.099253	0.048433	0.31031	0.41293	0.54401	0.69394	0.80377	0.36458	0.055289	0.63028	0.69801	0.79611	0.015749	0.11652	0.14195	0.10601	0.13683	0.13062	0.13349	0.15056	0.11595	0.047822	0.10083	0.0030275	0.0031781	0.0027083	0.0018893	0.0030649	0.22886	0.30276	0.28393	0.2821	0.032677	-0.14017	-0.13603	0.00091789	0.014711	0.092224	0.084351	0.11126	0.11159	0.11928	0.14142	-0.069339	-0.10578	0.024896	0.12026	-0.018311	0.2782	-0.036494	0.13151	0.10835	0.065278	-0.049524	-0.021274	-0.029019	2.0388	342
0.020067	0.084774	0.092206	0.094344	0.10146	0.37502	0.40514	0.24092	0.44021	0.4552	0.51742	0.48376	0.064892	0.019327	0.019829	0.012024	0.016336	0.51742	0.30885	0.18857	-0.12028	0.067528	0.33351	0.38893	0.45069	0.51283	0.55549	0.53125	0.11267	0.50594	0.56006	0.65155	0.029151	0.033301	0.03221	0.025886	0.093463	0.1207	0.13623	0.22338	0.22865	0.26352	0.24044	0.017533	0.0020735	0.0025454	0.0072403	0.0033706	0.11753	0.3395	0.16696	0.24113	-0.13788	-0.13152	-0.023249	-0.14034	0.090398	0.064046	-0.015471	0.10207	0.11374	0.097983	0.12634	0.11734	-0.12534	-0.05291	-0.13538	-0.049518	0.12128	0.16981	0.0046557	0.29898	-0.0375	-0.030738	-0.045964	0.058738	1.7686	452.5
0.016259	0.14319	0.21323	0.11706	0.11928	0.41996	0.47035	0.39625	0.44599	0.43594	0.31276	0.23216	0.017853	0.01876	0.010462	0.016916	0.010832	0.47035	0.37771	0.19676	-0.18095	0.058323	0.41998	0.51912	0.6367	0.76273	0.85812	0.35417	0.05993	0.8943	0.93745	0.89292	0.036724	0.038775	0.021271	0.062598	0.22159	0.24256	0.19567	0.21914	0.21433	0.16586	0.12921	0.0066101	0.0032523	0.0020508	0.0080833	0.00073983	0.15607	0.3531	0.17981	0.26091	-0.023124	0.10049	0.13645	0.066409	0.061122	0.084401	0.13438	0.14063	0.13988	0.056251	0.01417	-0.015207	-0.036805	-0.089024	0.14134	0.13702	-0.016284	0.054636	0.038358	0.18726	-0.054429	-0.05276	-0.034757	0.0041149	1.9325	412
0.012427	0.20084	0.15414	0.13639	0.54692	0.32918	0.44088	0.28196	0.31533	0.085858	0.073375	0.16409	0.017304	0.014596	0.012051	0.01853	0.019221	0.54692	0.31705	0.15929	-0.15776	0.048011	0.36649	0.48938	0.6469	0.82756	0.95929	0.3125	0.13181	0.57353	0.69934	0.82427	0.060162	0.052431	0.068477	0.26905	0.16388	0.21933	0.13857	0.15494	0.042162	0.03732	0.080908	0.0026	0.0010421	0.0010673	0.0073954	0.0012804	0.21051	0.29341	0.18423	0.24485	0.072606	-0.0050808	0.11427	0.13912	0.12436	0.12523	0.14039	0.14064	0.14136	0.099439	0.13625	-0.0041872	-0.11018	-0.1213	-0.13114	0.1365	0.42891	0.15832	0.34041	0.29914	0.13841	-0.015924	0.076286	0.046937	1.655	818
0.0094408	0.086165	0.080107	0.092965	0.10149	0.12539	0.23046	0.33244	0.24563	0.13771	0.18166	0.17167	0.0060936	0.012743	0.01048	0.0065438	0.0070785	0.33244	0.2029	0.085233	-0.11767	0.034787	0.25012	0.37948	0.56697	0.80152	0.91804	0.34375	0.23667	0.63109	0.5727	0.67025	0.029949	0.036943	0.03839	0.068709	0.070768	0.11322	0.16684	0.12068	0.075342	0.093889	0.029679	0.00089772	0.0032839	0.0051505	0.00088339	0.0026956	0.26914	0.30723	0.2527	0.28165	-0.098074	-0.044217	-0.14126	-0.091862	0.0034636	0.14087	0.11477	0.14071	0.028218	0.082047	-0.089653	-0.061771	0.030985	0.14032	0.019042	-0.031491	0.11989	0.002809	0.13978	0.087299	-0.015985	-0.045103	-0.011511	-0.030366	1.9905	363
0.0091152	0.05033	0.29894	0.67738	0.25189	0.058152	0.017391	0.018631	0.010588	0.0090003	0.0164	0.014062	0.024223	0.040551	0.028864	0.040126	0.029565	0.67738	0.1642	0.081902	-0.082296	0.029544	0.20912	0.33846	0.53757	0.79503	0.87672	0.27604	0.044645	0.17948	0.19593	0.17944	0.02331	0.099278	0.29338	0.12428	0.028593	0.0044874	0.0079096	0.0054679	0.0032765	0.00057674	0.0060498	0.0074289	0.0045596	0.0072383	0.019879	0.0054489	0.071236	0.21993	0.067574	0.14415	0.084403	0.13812	0.14099	0.13541	0.13977	0.14139	0.046613	0.082881	0.13969	0.0884	0.13559	-0.091995	-0.053228	0.13991	0.13031	-0.14019	0.34614	0.49065	0.3062	0.76403	0.086507	0.18188	0.062304	0.57953	0.86237	280.5
0.015505	0.13129	0.13958	0.24967	0.12414	0.1352	0.61738	0.57111	0.40727	0.71167	0.68318	0.026813	0.064229	0.043294	0.054084	0.028663	0.050079	0.71167	0.48269	0.25152	-0.23117	0.066159	0.52336	0.61532	0.71873	0.82379	0.89769	0.25521	0.046755	0.32276	0.35371	0.37218	0.0077746	0.068593	0.12267	0.061079	0.059412	0.30355	0.28179	0.20285	0.3518	0.32509	0.01342	0.0044108	0.0050581	0.027611	0.0025604	0.0090098	0.067741	0.30697	0.07923	0.21884	0.14142	0.14045	0.14075	0.1389	0.13937	0.13983	0.13538	0.12381	0.13305	0.14141	0.11799	-0.11759	0.087339	0.095304	-0.14007	0.13841	0.2841	0.15174	0.1434	0.43529	0.074537	-0.033443	-0.011524	0.12937	1.4089	286
0.0088615	0.083078	0.17482	0.25271	0.52473	0.036024	0.047554	0.042522	0.071217	0.036264	0.049454	0.033188	0.049507	0.060449	0.041387	0.018078	0.032968	0.52473	0.12103	0.061099	-0.05993	0.03471	0.14926	0.22665	0.33892	0.47943	0.54893	0.30729	0.096523	0.21956	0.25438	0.26649	0.018634	0.024082	0.11138	0.21956	0.011739	0.0045212	0.017186	0.0094414	0.012437	0.024676	0.0096986	0.0084778	0.020505	0.010549	0.0034577	0.0047432	0.11801	0.21335	0.11983	0.15907	0.039346	0.14137	0.14135	0.13774	-0.14102	-0.022837	0.14032	-0.11192	-0.081617	0.12162	0.13066	-0.049431	-0.13971	-0.095381	-0.114	-0.1301	0.20101	0.38244	0.21809	0.42509	-0.0014684	0.10104	0.003588	0.18937	1.5345	36
0.015816	0.070627	0.094054	0.1421	0.18341	0.24756	0.33497	0.38517	0.37977	0.44365	0.42855	0.32916	0.037835	0.042172	0.018692	0.012603	0.010847	0.44365	0.37981	0.22572	-0.1541	0.059003	0.42134	0.51842	0.633	0.75526	0.84755	0.20312	0.094537	0.64548	0.8398	1.2447	0.028955	0.046598	0.022488	0.10614	0.13835	0.17214	0.20184	0.19262	0.22393	0.22111	0.17294	0.007972	0.0077024	0.00086743	0.0036737	0.0030821	0.15386	0.34886	0.20953	0.26817	-0.13925	0.13027	-0.10457	-0.014371	0.010984	0.088132	0.067901	0.10258	0.1081	0.083902	0.065301	0.085607	0.10882	0.13671	0.099642	-0.13102	-0.061488	0.0036927	-0.045805	0.11756	-0.045869	-0.050193	-0.046018	-0.012408	2.0102	337.5
0.016319	0.087606	0.10223	0.15187	0.17883	0.22886	0.32469	0.3737	0.40647	0.46479	0.4477	0.34293	0.036466	0.026234	0.020451	0.015221	0.011241	0.46479	0.19598	0.053697	-0.14228	0.06247	0.21494	0.25853	0.30877	0.36115	0.39975	0.66146	0.21328	0.327	0.35212	0.81371	0.028131	0.022716	0.0759	0.093286	0.092517	0.1157	0.14826	0.1089	0.092212	0.1132	0.12915	0.006656	0.0098453	0.0088593	0.0038061	0.0029861	0.21964	0.25467	0.14705	0.22007	-0.00045882	-0.14138	0.11971	0.061927	0.047305	-0.039326	0.050764	-0.092144	-0.022785	-0.14101	-0.14141	-0.035197	0.095497	0.051551	0.074367	0.0037685	-0.042009	-0.020915	-0.051587	0.027628	-0.047857	-0.039742	-0.043381	-0.032877	1.9346	399.5
0.019282	0.1633	0.11195	0.073416	0.18421	0.1147	0.32522	0.33779	0.4572	0.48928	0.50542	0.48856	0.046148	0.06307	0.031428	0.028654	0.020736	0.50542	0.3431	0.20971	-0.13339	0.06918	0.36871	0.42587	0.48888	0.5515	0.59299	0.39583	0.23759	0.51336	0.52763	0.42964	0.058064	0.024485	0.015911	0.062364	0.075096	0.087561	0.18256	0.25356	0.24829	0.25052	0.23994	0.018059	0.005223	0.0096283	0.0056278	0.0006896	0.15424	0.30498	0.18726	0.24037	-0.13482	-0.12098	0.031247	0.13835	-0.079527	-0.053677	-0.040575	0.017024	0.10203	0.12973	0.14125	0.12202	0.14108	-0.13574	-0.13644	-0.0117	0.11538	0.029328	-0.004012	0.1382	-0.0099359	-0.045507	-0.020498	-0.0072637	2.1276	558
0.014188	0.04271	0.054101	0.035204	0.12824	0.23588	0.37395	0.45657	0.39291	0.33911	0.29895	0.14906	0.022013	0.024223	0.019134	0.016899	0.0082032	0.45657	0.31696	0.1901	-0.12686	0.046744	0.36834	0.4971	0.66387	0.85674	0.99515	0.19792	0.18532	0.68922	0.96397	1.0321	0.0077277	0.016047	0.012963	0.06632	0.13125	0.21305	0.24915	0.20119	0.17324	0.14851	0.073275	0.0097957	0.0050491	0.0019671	0.0021702	0.0014164	0.13381	0.32153	0.20771	0.24671	-0.1372	0.12147	0.072169	0.081456	0.014381	-0.0034798	0.030395	0.092061	0.094553	0.12697	0.14009	-0.064229	0.1111	-0.12478	-0.051243	-0.054378	-0.025698	0.093151	0.07809	0.19677	-0.047969	-0.038984	-0.035104	0.013055	1.8852	1178
0.014239	0.12158	0.11517	0.13708	0.1051	0.21544	0.31148	0.23444	0.31961	0.22865	0.20079	0.077117	0.040718	0.043595	0.040899	0.018817	0.015046	0.31961	0.15206	0.042567	-0.10949	0.050438	0.17405	0.22791	0.29562	0.37205	0.42906	0.53125	0.10249	0.24987	0.3191	0.46994	0.041422	0.056636	0.067504	0.056172	0.068347	0.11401	0.095171	0.11825	0.1156	0.099479	0.036283	0.0018969	0.0092416	0.013359	0.0038613	0.0006185	0.2388	0.23347	0.1584	0.21846	0.060778	0.13961	0.13779	0.048957	0.020037	-0.12985	0.033559	-0.12134	-0.049723	-0.023781	0.10988	-0.015691	-0.064121	-0.1352	0.14138	-0.0056335	0.068208	-0.013519	0.029532	0.064569	-0.033333	-0.043813	-0.033916	-0.03022	2.1583	1047
0.013089	0.47368	0.50695	0.18576	0.47687	0.04285	0.029754	0.046962	0.12149	0.072054	0.051359	0.030522	0.02855	0.047194	0.068814	0.021345	0.023968	0.50695	0.23534	0.13049	-0.10485	0.047158	0.27301	0.36716	0.48868	0.62884	0.72998	0.375	0.055561	0.27362	0.30293	0.31876	0.23703	0.25799	0.084661	0.23747	0.012566	0.0076203	0.023143	0.02609	0.007722	0.0046846	0.0094726	0.012223	0.0052376	0.010731	0.010629	0.00075754	0.099494	0.31174	0.14852	0.21472	0.11823	0.098832	0.1333	0.12402	0.13191	-0.11613	0.13692	-0.039693	-0.13986	-0.14125	0.027707	-0.13538	-0.13838	-0.13603	-0.13984	0.079524	0.30081	0.29998	0.31139	0.48148	0.030592	0.017134	0.034591	0.17384	1.2252	530.5
0.010887	0.044967	0.10995	0.17287	0.23824	0.31613	0.20561	0.21378	0.21005	0.22358	0.086922	0.044377	0.014514	0.018771	0.0099022	0.0092861	0.0076567	0.31613	0.11998	0.080921	-0.039063	0.03744	0.14575	0.21479	0.31214	0.43183	0.49957	0.58854	0.094067	0.36741	0.30753	0.30158	0.013706	0.030737	0.034015	0.049943	0.081085	0.068762	0.073182	0.11801	0.11936	0.029939	0.024013	0.006994	0.0021395	0.0038827	0.0023326	0.0018652	0.26998	0.27305	0.26197	0.2701	0.092623	-0.14113	0.045255	-0.13107	-0.080078	-0.060041	-0.09531	0.0068806	0.049984	0.085297	0.037745	-0.13759	-0.033083	0.12144	0.11649	-0.1409	0.24741	0.072388	0.13182	0.14779	0.019137	-0.029019	-0.0088723	-0.011578	1.8921	248
0.0096412	0.043189	0.10579	0.12836	0.19861	0.20376	0.13732	0.18021	0.23246	0.20331	0.1406	0.04552	0.013685	0.014642	0.022604	0.010951	0.0086767	0.23246	0.16791	0.077746	-0.090165	0.040232	0.20107	0.28798	0.40724	0.5512	0.64123	0.34375	0.13587	0.21542	0.73207	0.40359	0.0094029	0.018782	0.016055	0.083145	0.097573	0.052364	0.088627	0.11651	0.10608	0.06967	0.022375	0.004626	0.001726	0.0014355	0.0023518	0.0023837	0.26959	0.29552	0.2687	0.2808	0.14131	-0.01679	-0.13525	0.095338	0.13837	0.11188	0.13946	0.11635	0.072276	0.13003	0.14014	-0.063313	-0.11281	-0.12432	0.13387	-0.10816	0.12498	0.00067684	0.13988	0.08551	-0.011413	-0.045365	-0.012462	-0.029211	1.8172	243
0.009158	0.090212	0.12635	0.092314	0.070582	0.082998	0.12011	0.24336	0.27914	0.29157	0.24182	0.045327	0.0099567	0.011438	0.010999	0.011588	0.0066791	0.29157	0.18485	0.084969	-0.099882	0.037485	0.2245	0.33068	0.48032	0.66426	0.76857	0.40104	0.15436	0.61819	0.65223	0.99386	0.032868	0.032225	0.0091469	0.036097	0.034666	0.072124	0.11965	0.13719	0.14357	0.1194	0.022265	0.0022153	0.00055723	0.0056806	0.0010863	0.0038482	0.28427	0.3132	0.26883	0.29251	0.016603	-0.081704	0.10415	-0.13764	-0.083002	-0.037617	0.13989	0.14033	0.13795	0.1345	0.141	0.0073629	-0.098068	-0.11778	0.13008	-0.13804	0.14922	0.018612	0.15806	0.10543	-0.016075	-0.042398	-0.01307	-0.029386	1.933	661
0.010421	0.24214	0.13127	0.1195	0.1438	0.06336	0.12078	0.10543	0.15496	0.11638	0.050482	0.027129	0.010529	0.013356	0.013508	0.013314	0.0079519	0.24214	0.044757	0.020816	-0.023941	0.028688	0.057338	0.093886	0.15076	0.22467	0.24552	0.60417	0.10124	0.30785	0.35183	0.41342	0.12993	0.03717	0.027868	0.076721	0.021388	0.055652	0.055283	0.080716	0.067762	0.009899	0.004179	0.0013106	0.0048534	0.0076637	0.0004701	0.0020445	0.24269	0.24241	0.27604	0.25428	0.067045	0.051443	0.039616	0.13974	0.13987	0.14006	0.14099	0.073967	-0.018464	0.13834	0.14136	-0.13311	0.027852	-0.052382	0.10444	-0.11056	0.05182	0.0852	0.19721	0.12287	-0.046888	-0.041409	-0.0077394	-0.027213	1.72	391
0.014282	0.53405	0.12363	0.045404	0.16463	0.15608	0.43104	0.4093	0.44578	0.23361	0.047536	0.013776	0.02516	0.02425	0.014405	0.0082018	0.016065	0.53405	0.26446	0.15406	-0.1104	0.042963	0.31255	0.43615	0.60155	0.79765	0.92929	0.375	0.13514	0.60315	0.67085	0.84431	0.14165	0.011381	0.021743	0.081524	0.077596	0.22088	0.20609	0.22512	0.11617	0.022721	0.0034885	0.012671	0.0029339	0.00068256	0.0021292	0.00074904	0.084306	0.2532	0.16466	0.19185	0.023359	0.14141	-0.074709	0.13092	0.12603	0.091206	0.11094	0.10751	0.1257	0.14016	0.021513	0.11069	0.14131	-0.0062106	-0.14053	-0.091844	0.12951	0.18048	0.2685	0.32803	-0.033997	-0.017785	0.034616	0.069475	1.7053	609.5
0.019747	0.12706	0.14485	0.27027	0.36095	0.3448	0.32783	0.25267	0.22921	0.22255	0.27017	0.1301	0.014297	0.011969	0.014397	0.014174	0.010408	0.36095	0.042772	0.037586	-0.0051861	0.05484	0.048147	0.060987	0.076598	0.093722	0.10673	0.61979	0.13082	0.31597	0.41166	0.4085	0.050225	0.017365	0.11745	0.16234	0.1651	0.16519	0.10094	0.083164	0.10189	0.12241	0.042204	0.0049134	0.0055506	0.0034385	0.0069681	0.0031485	0.23672	0.22505	0.26502	0.25117	0.0045386	0.012396	0.12199	0.10514	0.1136	0.09879	0.11261	0.13952	0.078766	0.095311	0.12661	-0.14072	0.053738	0.080569	0.13997	-0.038016	0.35712	0.24112	-0.019268	0.16978	0.090981	0.040214	-0.04913	-0.0071111	1.87	468.5
0.0082583	0.065557	0.071206	0.083893	0.094156	0.17146	0.20081	0.25011	0.13255	0.11141	0.11397	0.1422	0.013951	0.010436	0.0095972	0.0075929	0.0063766	0.25011	0.13521	0.055583	-0.079631	0.032635	0.16882	0.26269	0.40201	0.57872	0.65478	0.43229	0.21701	0.50583	0.46956	0.50574	0.037386	0.035558	0.021014	0.022705	0.084274	0.098882	0.12305	0.074041	0.060508	0.069255	0.025206	0.0028327	0.0021471	0.0031199	0.0020655	0.0020036	0.26025	0.27844	0.27556	0.27295	0.017182	0.034279	0.013826	-0.13518	0.14026	0.13789	0.13898	0.011345	0.018247	-0.044351	-0.13834	-0.13717	-0.10196	-0.064489	0.089704	0.13744	0.11663	0.020548	0.17602	0.10272	-0.016363	-0.044181	-0.0037366	-0.025641	1.9976	611
0.0067306	0.052652	0.071527	0.15701	0.038994	0.08458	0.20635	0.13299	0.26194	0.077151	0.039789	0.014393	0.0078525	0.0093318	0.013745	0.014185	0.012238	0.26194	0.086149	0.041093	-0.045056	0.026971	0.11173	0.18747	0.308	0.46618	0.49871	0.43229	0.12048	0.31184	0.30315	0.28174	0.010424	0.0098627	0.027505	0.0058788	0.0053728	0.10135	0.065359	0.12864	0.024185	0.0081328	0.0048309	0.0029551	0.0027236	0.0022266	0.0019737	0.0019095	0.28197	0.28828	0.27625	0.2828	-0.030623	0.14132	0.086711	-0.12848	-0.14097	0.14114	0.14036	0.14124	-0.11997	0.12007	-0.066297	0.07406	-0.024233	0.031881	0.14091	-0.12272	0.27545	0.17746	0.29449	0.24648	0.020284	-0.016487	0.032104	0.0089092	1.6003	524.5
0.012973	0.28051	0.21703	0.22243	0.11197	0.096916	0.3797	0.20546	0.4149	0.24877	0.025974	0.11722	0.011136	0.017277	0.019372	0.0081844	0.019381	0.4149	0.20376	0.089887	-0.11387	0.040368	0.24383	0.34876	0.49255	0.66597	0.77487	0.46875	0.15116	0.59288	0.6706	0.81062	0.10374	0.094305	0.086615	0.027167	0.030239	0.18675	0.10104	0.20414	0.12221	0.010376	0.04541	0.0035414	0.0086001	0.00011787	0.00037062	0.0083295	0.22919	0.25016	0.15132	0.21918	-0.043654	-0.097992	0.066989	0.058494	-0.035343	0.13942	0.13958	0.13889	0.14092	-0.13594	0.065282	-0.091789	0.12454	0.11987	-0.089569	0.10419	0.31316	0.13405	0.26984	0.25544	0.045719	-0.036966	0.035908	0.016401	1.7967	553
0.0055141	0.04659	0.099778	0.14698	0.047872	0.053063	0.19581	0.031728	0.2494	0.037505	0.031609	0.016	0.014262	0.013644	0.015711	0.009207	0.010738	0.2494	0.087756	0.04089	-0.046867	0.020216	0.12056	0.22666	0.41363	0.66597	0.62296	0.33333	0.076651	0.26787	0.35748	0.3023	0.022239	0.021083	0.035073	0.010544	0.026105	0.096278	0.016144	0.11476	0.018742	0.012522	0.0084863	0.0028334	0.0022494	0.00093488	0.0029892	0.0029834	0.24567	0.25435	0.24149	0.24794	0.019851	0.062952	0.068937	0.036085	0.13908	0.13973	0.08145	0.14065	0.11981	-0.065104	0.056105	-0.13916	0.052995	-0.10254	0.1332	-0.058337	0.41977	0.34785	0.42906	0.39542	0.11781	0.081517	0.11917	0.1033	1.3579	349.5
0.012197	0.077952	0.13447	0.14844	0.29853	0.22308	0.23928	0.21466	0.28801	0.31212	0.29666	0.11497	0.014806	0.0098072	0.01681	0.0090336	0.0089272	0.31212	0.26062	0.14767	-0.11295	0.051561	0.297	0.38553	0.49585	0.61948	0.71237	0.14583	0.1966	0.72426	0.83812	0.70403	0.016832	0.01462	0.061433	0.1372	0.087165	0.10507	0.10571	0.14507	0.15552	0.14578	0.050634	0.0076381	0.00099476	0.0067247	0.0014093	0.001862	0.24	0.28326	0.24811	0.26533	-0.13452	-0.11612	-0.089025	0.063512	0.07722	0.11725	0.13786	0.11052	0.12338	0.14047	0.087318	0.084015	0.085152	0.14131	-0.094919	-0.13712	0.26862	-0.019866	0.16921	0.12562	0.045207	-0.039677	-0.0020168	-0.01973	1.9187	465.5
